,time,data
604,1162348.588713525,"[0.028989329934120178, 0.003648350015282631, 0.05283015966415405, -0.015289979986846447, -0.008376370184123516, 0.00925248023122549, 0.046295709908008575, -0.01676592044532299, -0.015176869928836823, -0.02501681074500084, 0.010652179829776287, -0.016215430572628975, -0.011193309910595417, -0.015531090088188648, 0.05303594097495079, 0.009416339918971062, -0.011435179971158504, 0.03451630845665932, -0.018405580893158913, -0.03247499093413353, -0.016248779371380806, -0.01110094040632248, -0.017776669934391975, -0.031800370663404465, -0.019657479599118233, -0.016551829874515533, 0.072284996509552, -0.01695401966571808, -8.669999806443229e-05, -0.01881979964673519, 0.08265350013971329, 0.03310384973883629, -0.0053272251971066, -0.008030074648559093, -0.008093650452792645, -0.00512374984100461, -0.006505275145173073, -0.006561425048857927, -0.006457274779677391, -0.01044822484254837, -0.004532449878752232, -0.0075998748652637005, -0.008124800398945808, -0.005101175047457218, -0.006739850156009197, -0.0065169502049684525, -0.006593800149857998, -0.010270250029861927, -0.0033886749297380447, -0.0079565504565835, -0.0079519497230649, -0.005434299819171429, -0.006455250084400177, -0.006541899871081114, -0.006388775072991848, -0.01029060035943985, 0.0, 2334720.0]"
605,1162348.59066665,"[-0.012207970023155212, -0.013281390070915222, 0.04030413180589676, -0.02676922082901001, -0.020514629781246185, -0.009933220222592354, 0.03420393913984299, -0.026449209079146385, -0.0152589101344347, -0.025991350412368774, -0.0009871399961411953, -0.022101379930973053, -0.014051210135221481, -0.02229003980755806, 0.045561108738183975, -0.0030273599550127983, -0.013277559541165829, 0.02666405960917473, -0.023635970428586006, -0.03254377096891403, -0.0172437597066164, -0.014727889560163021, -0.022235460579395294, -0.032224610447883606, -0.02995936945080757, -0.026541799306869507, 0.06360866874456406, -0.01838107965886593, -0.010990610346198082, -0.028707990422844887, 0.07515633851289749, 0.024455539882183075, -0.005350424908101559, -0.008043549954891205, -0.00810287520289421, -0.005126200150698423, -0.0065126498229801655, -0.006569500081241131, -0.006469099782407284, -0.010456625372171402, -0.004547774791717529, -0.007607849780470133, -0.00813252478837967, -0.005098174791783094, -0.0067466748878359795, -0.006522099953144789, -0.006602900102734566, -0.010279225185513496, -0.0034058999735862017, -0.007962174713611603, -0.007961674593389034, -0.005449974909424782, -0.006463674828410149, -0.006546800024807453, -0.006399250123649836, -0.010298425331711769, 0.0, 2334721.0]"
606,1162348.592619775,"[-0.023469500243663788, -0.017030060291290283, 0.030525339767336845, -0.02833941951394081, -0.02197800949215889, -0.0169832706451416, 0.024911310523748398, -0.02772199921309948, -0.014354749582707882, -0.025293640792369843, -0.007741359993815422, -0.02261297032237053, -0.01369599997997284, -0.023095959797501564, 0.04013986885547638, -0.012070230208337307, -0.01262660976499319, 0.021554429084062576, -0.023977290838956833, -0.0316346101462841, -0.016488999128341675, -0.014571170322597027, -0.02235919050872326, -0.03137833997607231, -0.03328150138258934, -0.029367269948124886, 0.05667560175061226, -0.01796910911798477, -0.018708739429712296, -0.03049618937075138, 0.06930883228778839, 0.018168609589338303, -0.0053808498196303844, -0.00806444976478815, -0.008120950311422348, -0.00513465004041791, -0.00652957521378994, -0.0065854499116539955, -0.006484725046902895, -0.010480299592018127, -0.0045617250725626945, -0.00762630021199584, -0.008148024789988995, -0.005099275149405003, -0.006763175129890442, -0.006537024863064289, -0.006616175174713135, -0.010303474962711334, -0.0034287250600755215, -0.007977024652063847, -0.007976625114679337, -0.005461949855089188, -0.006477974820882082, -0.006559399887919426, -0.006413300056010485, -0.01031892467290163, 0.0, 2334722.0]"
607,1162348.5945729,"[-0.023576410487294197, -0.016321439296007156, 0.027582060545682907, -0.027386419475078583, -0.021069679409265518, -0.01662635989487171, 0.022231390699744225, -0.026636509224772453, -0.013101490214467049, -0.024050630629062653, -0.008252589963376522, -0.021562010049819946, -0.012484639883041382, -0.022071579471230507, 0.03873381018638611, -0.014503019861876965, -0.011319600045681, 0.021088430657982826, -0.02280879020690918, -0.03039022907614708, -0.015239180065691471, -0.013332529924809933, -0.021094849333167076, -0.030100930482149124, -0.032650090754032135, -0.028655720874667168, 0.054150260984897614, -0.01691034995019436, -0.020490309223532677, -0.029760310426354408, 0.06728135794401169, 0.016809359192848206, -0.005407774820923805, -0.008075200021266937, -0.008132824674248695, -0.005141099914908409, -0.00653712498024106, -0.006589424796402454, -0.00648800004273653, -0.010490925051271915, -0.004576350096613169, -0.007632149849087, -0.008154675364494324, -0.00511597516015172, -0.0067687248811125755, -0.006542924791574478, -0.00661852490156889, -0.010314075276255608, -0.003442574990913272, -0.007984650321304798, -0.007983825169503689, -0.005466050002723932, -0.006482900120317936, -0.006562424823641777, -0.006417475175112486, -0.010327399708330631, 0.0, 2334723.0]"
608,1162348.596526025,"[-0.020253410562872887, -0.014243239536881447, 0.03286493942141533, -0.025654109194874763, -0.01916361041367054, -0.01370999962091446, 0.027273090556263924, -0.02477562054991722, -0.012216229923069477, -0.022964410483837128, -0.004784210119396448, -0.02006952092051506, -0.011152209714055061, -0.02046149969100952, 0.04192722961306572, -0.009503030218183994, -0.009951850399374962, 0.025194430723786354, -0.021081870421767235, -0.02951866015791893, -0.014148710295557976, -0.011719630099833012, -0.019214630126953125, -0.02910039946436882, -0.030614230781793594, -0.026736419647932053, 0.0574360117316246, -0.01586749032139778, -0.01572570949792862, -0.028344569727778435, 0.07013358920812607, 0.020923510193824768, -0.0054194750264286995, -0.00808312464505434, -0.008141725324094296, -0.005150975193828344, -0.006536774802953005, -0.006594299804419279, -0.00648844987154007, -0.010501950047910213, -0.004587174858897924, -0.007633875124156475, -0.00815845001488924, -0.005116324871778488, -0.0067719751968979836, -0.006546025164425373, -0.006620725151151419, -0.010321049951016903, -0.0034512749407440424, -0.00799037516117096, -0.007986449636518955, -0.005471900105476379, -0.006484449841082096, -0.006566924974322319, -0.0064207748509943485, -0.010332699865102768, 0.0, 2334724.0]"
609,1162348.59847915,"[-0.0014612800441682339, -0.006020150147378445, 0.0431012399494648, -0.020190279930830002, -0.01394732017070055, -0.00258951005525887, 0.03700999170541763, -0.019345270469784737, -0.012001669965684414, -0.021929999813437462, 0.0037798199336975813, -0.01641370914876461, -0.00884195975959301, -0.016290269792079926, 0.0480649508535862, 0.0007432799902744591, -0.007789010182023048, 0.03147701174020767, -0.01722811907529831, -0.029313720762729645, -0.012954659759998322, -0.00860856007784605, -0.015536059625446796, -0.028497740626335144, -0.0244331993162632, -0.020856309682130814, 0.0647205263376236, -0.014844899997115135, -0.006872340105473995, -0.02387049049139023, 0.07634469121694565, 0.027994360774755478, -0.005402199923992157, -0.008071525022387505, -0.008132824674248695, -0.005151074845343828, -0.00652297493070364, -0.006581650115549564, -0.006477499846369028, -0.01049210038036108, -0.004573250189423561, -0.007626600097864866, -0.008149299770593643, -0.005106625147163868, -0.006762675009667873, -0.006532699801027775, -0.006611099932342768, -0.01031037513166666, -0.003442550078034401, -0.007981100119650364, -0.007974674925208092, -0.00546622509136796, -0.006471725180745125, -0.006557425018399954, -0.00640572514384985, -0.01032122503966093, 0.0, 2334725.0]"
610,1162348.600432275,"[0.03584400936961174, 0.00897265039384365, 0.05347444862127304, -0.008860389702022076, -0.0003491000097710639, 0.013018139638006687, 0.04687261953949928, -0.010255229659378529, -0.012338380329310894, -0.020210860297083855, 0.01314971037209034, -0.010822869837284088, -0.005513419862836599, -0.010116309858858585, 0.05420219153165817, 0.01131691038608551, -0.005300870165228844, 0.03710445016622543, -0.012367160059511662, -0.029660869389772415, -0.011225109919905663, -0.004903680179268122, -0.011560820043087006, -0.02799881063401699, -0.01608511060476303, -0.012609519995748997, 0.07225091010332108, -0.012860639952123165, 0.001888809958472848, -0.014751000329852104, 0.08279775828123093, 0.03457114100456238, -0.005378074944019318, -0.00805642455816269, -0.00811764970421791, -0.005141375120729208, -0.00651327520608902, -0.00657209986820817, -0.006466974969953299, -0.010480974800884724, -0.004563175141811371, -0.00761677511036396, -0.008137275464832783, -0.005116700194776058, -0.006752974819391966, -0.006523800082504749, -0.006602275185286999, -0.01029677502810955, -0.0034036999568343163, -0.00797092542052269, -0.007965074852108955, -0.00546430004760623, -0.0064621251076459885, -0.006549675017595291, -0.006396675016731024, -0.010306624695658684, 0.0, 2334726.0]"
611,1162348.6023854,"[0.05744443088769913, 0.019065940752625465, 0.059996798634529114, -0.0010588800068944693, 0.010444870218634605, 0.022908100858330727, 0.053058769553899765, -0.004737840034067631, -0.013257820159196854, -0.019649220630526543, 0.01856303960084915, -0.007876910269260406, -0.004237459972500801, -0.006871679797768593, 0.05783135071396828, 0.017631590366363525, -0.005056499969214201, 0.04007865861058235, -0.010261540301144123, -0.030586130917072296, -0.01101079024374485, -0.0037448399234563112, -0.010301250033080578, -0.028439980000257492, -0.011177070438861847, -0.007706659846007824, 0.07697869837284088, -0.01140637043863535, 0.0069535598158836365, -0.008408280089497566, 0.08388607203960419, 0.038349609822034836, -0.005353049840778112, -0.008038749918341637, -0.00809717457741499, -0.005131225101649761, -0.006501399911940098, -0.006559775210916996, -0.006456700153648853, -0.010458899661898613, -0.004538274835795164, -0.0075990501791238785, -0.008120975457131863, -0.005107100121676922, -0.006742499768733978, -0.006511849816888571, -0.006589400116354227, -0.01027590036392212, -0.0033847501035779715, -0.007957249879837036, -0.007952550426125526, -0.005463025067001581, -0.006449549924582243, -0.0065406751818954945, -0.00638590008020401, -0.010285025462508202, 0.0, 2334727.0]"
612,1162348.604338525,"[0.048126209527254105, 0.013155849650502205, 0.057761628180742264, -0.007168570067733526, 0.0019475399749353528, 0.018108129501342773, 0.050847429782152176, -0.010130469687283039, -0.014634160324931145, -0.023178940638899803, 0.015493489801883698, -0.012032659724354744, -0.008259429596364498, -0.011209550313651562, 0.056044481694698334, 0.014686870388686657, -0.008986149914562702, 0.037813931703567505, -0.014294340275228024, -0.03194840997457504, -0.014492640271782875, -0.0077706798911094666, -0.014280550181865692, -0.03078705072402954, -0.014670290052890778, -0.011271409690380096, 0.075434610247612, -0.014915220439434052, 0.0041199298575520515, -0.012809979729354382, 0.08388607203960419, 0.03646121174097061, -0.0053485999815166, -0.008032499812543392, -0.008092724718153477, -0.005120525136590004, -0.006500049959868193, -0.00655964994803071, -0.006457900162786245, -0.010450825095176697, -0.004521674942225218, -0.007599775213748217, -0.008116074837744236, -0.005089275073260069, -0.006742199882864952, -0.006513599772006273, -0.006590450182557106, -0.010270900093019009, -0.0033855000510811806, -0.007955225184559822, -0.00795347522944212, -0.005453275050967932, -0.006452024914324284, -0.006543050054460764, -0.006387500092387199, -0.010283425450325012, 0.0, 2334728.0]"
613,1162348.60629165,"[0.007499040104448795, -0.005564520135521889, 0.04727710038423538, -0.022049270570278168, -0.015963640064001083, -5.591000081039965e-05, 0.04070565849542618, -0.02243060991168022, -0.015342339873313904, -0.02573765069246292, 0.005027589853852987, -0.01983449049293995, -0.013175539672374725, -0.01973631978034973, 0.04950733855366707, 0.0037458299193531275, -0.012770759873092175, 0.030789870768785477, -0.021401649340987206, -0.03263973817229271, -0.017036089673638344, -0.013382020406425, -0.02046114020049572, -0.03218904137611389, -0.024987060576677322, -0.021631920710206032, 0.06815209984779358, -0.0179680697619915, -0.005592669826000929, -0.02452697977423668, 0.07910841703414917, 0.02911330945789814, -0.005351224914193153, -0.008033850230276585, -0.008095924742519855, -0.005122149828821421, -0.006503624841570854, -0.006563900038599968, -0.006459224969148636, -0.010448300279676914, -0.004525125026702881, -0.007601825054734945, -0.00811885017901659, -0.005092599894851446, -0.006745200138539076, -0.006515549961477518, -0.006598350126296282, -0.010272424668073654, -0.003404800081625581, -0.007957150228321552, -0.00795804988592863, -0.00545130018144846, -0.0064558000303804874, -0.006545249838382006, -0.006392274983227253, -0.010287225246429443, 0.0, 2334729.0]"
614,1162348.608244775,"[-0.020616009831428528, -0.016245370730757713, 0.03521532937884331, -0.0281660296022892, -0.0217429306358099, -0.014848889783024788, 0.029141679406166077, -0.0276771392673254, -0.014915930107235909, -0.025767790153622627, -0.005188290029764175, -0.022772489115595818, -0.014112509787082672, -0.0232069194316864, 0.042572591453790665, -0.007836460135877132, -0.013132840394973755, 0.023743459954857826, -0.024126360192894936, -0.032192688435316086, -0.017006050795316696, -0.014896020293235779, -0.022625470533967018, -0.03192047029733658, -0.03241356089711189, -0.028645209968090057, 0.05982152000069618, -0.018310239538550377, -0.015613160096108913, -0.030238520354032516, 0.07197575271129608, 0.021031420677900314, -0.005369325168430805, -0.00805590022355318, -0.008114425465464592, -0.005133775062859058, -0.006519650109112263, -0.006579025182873011, -0.006473524961620569, -0.010467025451362133, -0.004551275167614222, -0.0076187001541256905, -0.00813747476786375, -0.005104899872094393, -0.00675790011882782, -0.006531225051730871, -0.0066137248650193214, -0.01029247511178255, -0.0034203999675810337, -0.007975324988365173, -0.007974649779498577, -0.005459949839860201, -0.006472900044173002, -0.006560774985700846, -0.006407175213098526, -0.010307599790394306, 0.0, 2334730.0]"
615,1162348.6101979,"[-0.02391025982797146, -0.016849419102072716, 0.028222039341926575, -0.027985040098428726, -0.02168048918247223, -0.01707901991903782, 0.022576529532670975, -0.027316950261592865, -0.013747500255703926, -0.024705059826374054, -0.008567919954657555, -0.02219131961464882, -0.01317611988633871, -0.022707700729370117, 0.03881438076496124, -0.01400838978588581, -0.012026850134134293, 0.020714739337563515, -0.023459339514374733, -0.031024759635329247, -0.015899209305644035, -0.01401366014033556, -0.02182215079665184, -0.030754270032048225, -0.03312760964035988, -0.029144400730729103, 0.05465058982372284, -0.017492709681391716, -0.020703010261058807, -0.030241509899497032, 0.06770353764295578, 0.0168276596814394, -0.005398400127887726, -0.008069350384175777, -0.008131025359034538, -0.005140374880284071, -0.0065287998877465725, -0.006586549803614616, -0.0064819250255823135, -0.01048197504132986, -0.0045761000365018845, -0.0076291500590741634, -0.008150599896907806, -0.0051138498820364475, -0.006766074802726507, -0.006539574824273586, -0.006617050152271986, -0.01030647475272417, -0.003432250116020441, -0.007986250333487988, -0.007984224706888199, -0.0054651000536978245, -0.0064807250164449215, -0.006568800192326307, -0.006411449983716011, -0.01032199990004301, 0.0, 2334731.0]"
